"Agriculture, forestry, and fishing, value added (% of GDP)",CO2 emissions (kg per PPP $ of GDP),Current health expenditure (% of GDP),Lifetime risk of maternal death (%),Population growth (annual %),"Unemployment, total (% of total labor force)",Level of water stress,Internet Penetration Ratio,Urbanization Ratio,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Water Use (mm/day/yr) - Cropland,Vapor pressure deficit VPD,Normalized difference vegetation index NDVI,Air Temp (Kelvin),Country
35.91871351,0.213152997,9.85810757,2.902176993,2.012596657,3.08,0.264311594,0.321332943,1.010211876,0.003350253,0.105623389,3.99,0.56,0.59,298.5,Liberia
8.238012422,0.072941065,4.06584978,0.059971632,0.53062656,5.2,90.78541374,0.167102928,0.230209013,3.42374876,0.355618777,3.83,0.87,0.63,300.18,Sri Lanka
4.420399304,0.137883504,9.46474838,0.102293325,0.793768154,12.46,1.464112726,2.801109295,6.445461991,0.04345343,0.032742483,2.73,0.93,0.59,297.3,Brazil
2.988332844,0.282133136,9.59662342,0.004781398,0.128880433,12.71,19.93814485,0.514610603,3.21798549,0.698408779,0.151822673,1.89,0.67,0.51,288.33,Greece
22.60000021,0.132410773,6.8641758,2.670184621,2.452082437,5.623,11.17511521,0.108902329,0.451357745,5.613490541,0.000265887,1.75,1.77,0.25,297.68,Eritrea
9.329258912,0.197677777,7.42857933,0.166136438,1.553356266,3.84,6.782352941,0.830001466,1.752546105,0.221373897,0.255813953,3.25,0.38,0.57,294.44,Ecuador
0.447338718,0.428200132,5.18862629,0.014208263,4.55608227,2.158,3850.5,0.411113144,inf,0.006689765,0.04,0.53,3.03,0.21,300.71,Kuwait
30.72370337,0.087056613,7.62401152,2.785329452,2.372337148,3.2,1.495726496,0.229347699,0.765536723,0.160178452,0.30670707,3.71,1.37,0.6,300.18,Guinea-Bissau
3.382602759,0.254375953,8.43796444,0.006255679,-0.725120807,27.47,20.07889945,0.703749893,3.415985869,0.870336824,0.157136866,1.66,0.76,0.49,288.56,Greece
0.587789921,1,1,0.045833178,0.214145951,11.4,19.75440947,0.03630442,16.64602082,0.104154236,0.170430337,3.2,0.69,0.68,297.91,Puerto Rico
1.765664466,0.383958144,10.40782261,0.020614503,0.978697787,7.51,3.666323378,21.67031254,4.289885738,0.030805359,0.00309707,1.85,0.34,0.3,276.66,Canada
1.852022519,0.222941579,6.64387274,0.068900391,0.88447903,11.05,29.52433024,0.617337912,2.015317814,0.266621715,0.209520672,1.66,0.87,0.38,292.71,Cyprus
8.474394207,0.933125926,3.93541193,0.022851692,1.840782577,4.096,144.471355,0.811376064,0.981807012,1836.469829,0.001773154,1.24,1.57,0.26,290.79,Turkmenistan
17.69194428,0.195327165,3.27119064,0.848667809,2.61569523,2.34,0.132242833,0.34777136,0.149266768,0.000941676,0.588235294,3.8,0.35,0.67,295.61,Papua New Guinea
6.84614617,0.249265937,5.60950756,0.091217013,1.019946187,13.05,79.12043267,0.524755846,1.999130252,5.50269966,0.235405459,0.92,0.94,0.29,290.95,Tunisia
8.298870587,0.65558436,7.27745867,2.026443217,0.04217,16.999,2.565905097,0.003965303,0.251047752,0.024369239,0.001713796,1.77,0.53,0.35,285.35,Lesotho
8.010970591,0.421010821,2.6753974,0.098588549,2.57014353,3.53,2.912442645,0.37255837,1.697017099,0.037312726,0.832733554,4.01,0.44,0.7,298.47,Malaysia
25.26017538,0.263347865,4.45493317,2.698569112,2.671316938,2.427,3.391634981,0.024828606,0.600845246,0.102543906,0.055934516,3.04,1.17,0.51,300.41,Togo
7.592066517,0.071070652,3.91227913,0.062911562,0.755904689,4.32,90.78541374,0.133891168,0.226632648,3.258217239,0.35566937,3.54,0.77,0.63,299.55,Sri Lanka
8.873209013,0.321471377,3.71036959,0.046870381,1.553018271,2.88,3.172793522,0.683426844,2.784581615,0.023015186,0.865372729,3.98,0.49,0.71,298.68,Malaysia
18.61655159,0.102037456,4.93100405,2.187719829,2.409931364,2.831,26.53915911,0.165180372,0.329681142,0.787062355,0.019182048,2.7,0.86,0.52,294.47,Kenya
1.367506192,0.329972368,7.23947906,0.01136624,0.240952588,5.02,40.1954023,0.110460453,3.997501249,0.444129502,0.072814521,2.42,0.32,0.45,283.47,Japan
2.787029932,0.143655212,8.94976807,0.00553693,0.234587923,17.22,41.02794819,0.907059292,4.020080321,0.641704955,0.179931722,1.23,0.93,0.36,288.34,Spain
44.80003003,0.183466377,8.978302,3.346958548,2.899627274,2.27,0.264311594,0.055109061,0.916186023,0.004217298,0.105142643,4.2,0.47,0.59,298.22,Liberia
2.536471055,0.204034139,7.36587334,0.013742603,-1.110345754,13.79,10.41961067,1.184178777,2.015863442,0.39919356,0.010301227,1.94,0.28,0.43,280.24,Lithuania
8.168545268,0.270685266,4.12441826,0.044040746,1.199859622,4.54,3.43948718,0.886244137,3.378283713,0.022518343,0.870376852,4.27,0.48,0.72,298.94,Malaysia
1.329353872,0.057765537,11.37992764,0.007849466,0.722703913,8.29,3.582972583,3.718990598,7.317391666,0.00670293,0.001157862,1.87,0.31,0.56,282.38,Sweden
6.308335899,0.278884519,5.62470436,0.167167368,0.354975146,8.842,7.668853368,0.163630283,1.214005801,0.448599321,0.213963964,2.82,0.88,0.63,299.05,Jamaica
8.939778917,0.188885772,10.18727589,1.319859464,1.24422105,22.09,0.861552567,1.61512562,0.554388037,0.18539917,0.0001288,1.29,1.66,0.34,295.78,Namibia
6.63178586,0.257663512,6.14859295,0.174881249,0.202492606,7.4,12.4734362,0.212375582,1.241047017,1.159121971,0.213963964,3.36,0.69,0.7,298.49,Jamaica
8.745836743,0.134067068,7.75686073,0.042295456,0.116535331,12.01,9.786096257,1.05973175,13.96781919,0.397231995,0.002696872,1.92,0.66,0.62,290.82,Uruguay
1.027005274,0.451471763,6.66994572,0.047575625,1.749909569,3.405,20.32648126,0.158114852,1.136021873,0.124464236,0.407407407,3.38,0.67,0.63,299.11,Trinidad and Tobago
6.120735926,0.577509509,5.15652943,0.208747712,0.50404776,6.915,10.76081361,0.01593526,1.085636223,0.962182022,0.229645094,3.28,0.7,0.67,298.07,Jamaica
4.229842032,0.238935208,2.78979158,0.948588835,3.18807653,19.19,0.502166065,1.207844733,5.393453104,0.001134884,0.080665366,4.11,0.49,0.58,297.6,Gabon
9.946543571,0.093089722,2.91183472,1.263876827,3.268348405,10.35,1.871883289,1.213942743,2.014318011,0.004289209,0.005530926,2.78,1.18,0.44,295.63,Angola
2.976727801,0.395796972,4.19215298,0.320238613,2.357692329,13.02,60.48174157,0.284881297,2.364511137,28.27607199,0.027027027,1.11,2.43,0.24,295.37,Iraq
2.113609997,0.386087657,6.70240974,0.010098974,0.029112226,6.88,18.95454545,2.882171864,2.180965105,1.022050199,0.002991027,2.04,0.24,0.41,279.44,Estonia
1.918778924,0.114937339,10.31589031,0.003749835,0.807673182,4.16,2.046463878,6.667157437,4.51602405,0.004711799,0.003061581,1.99,0.24,0.52,279.86,Norway
5.037566906,0.332068288,4.24938202,0.085962004,2.404472297,5.27,847.7802083,0.60667837,4.07717303,48.99690897,0.001110517,0.62,2.48,0.21,297.65,Saudi Arabia
1.302127587,0.152307764,10.32915878,0.007138447,0.416901361,7.38,27.28501893,0.674128912,6.869058861,0.05830292,0.009665145,1.54,0.26,0.53,281.64,Denmark
11.0382436,0.656976928,5.68183947,0.015227595,1.527482669,4.226,142.7516744,0.526818396,1.085418752,1195.434271,0.001773154,1.41,1.57,0.29,290.91,Turkmenistan
29.9738087,1.800737622,5.23737431,0.110057989,1.265968533,11.181,154.1152853,0.010434296,0.872869611,539.1293231,0.012589204,1.69,1.21,0.27,288.05,Uzbekistan
11.87420085,0.326813154,6.16302586,0.247332827,1.903325428,10.416,137.9203602,2.78572067,2.653501882,4.864848449,0.024468767,1.29,0.82,0.32,288.71,Algeria
1.200740564,0.148790434,10.36809158,0.008235249,0.781541633,5.62,9.643547941,0.782061439,1.354381504,0.058565429,0.024095498,2.05,0.35,0.54,283.94,Austria
13.12661864,0.241622851,2.53189397,0.749127181,1.260748296,7.94,19.66740863,0.029557333,0.84986496,2.164160192,0.34525325,3.84,0.49,0.68,298.45,Indonesia
0.69843113,0.179379776,11.23263836,0.00871959,0.807218539,4.12,33.50191886,0.357066568,3.390586582,0.162674608,0.012005523,1.75,0.34,0.57,283.1,Germany
0.910022424,0.218586465,10.77848625,0.008314096,-1.853714629,5.82,41.71600877,0.352880437,3.378283713,0.269772228,0.011962438,1.83,0.35,0.53,283.14,Germany
42.52417012,0.096667434,4.45757294,4.657000503,2.826729323,2.472,24.78707256,0.004398725,0.189046504,2.049674722,0.024050966,2.52,0.85,0.47,291.48,Ethiopia
35.94261592,0.172449239,9.95379543,3.05810269,1.905489441,3.042,0.264311594,0.327316402,1.028274142,0.00326997,0.103961992,3.93,0.47,0.59,298.27,Liberia
2.792911485,0.268129604,7.76047421,0.047276346,-2.415521032,10.211,58.79299156,0.130914444,7.642295394,1.336951824,0.202206974,1.39,0.83,0.28,287.94,Lebanon
22.19290777,0.047655385,7.72703791,2.135398475,2.717814084,4.982,17.50483809,0.034124832,0.197690852,1.206974549,0.03539823,1.74,0.96,0.45,295.1,Malawi
1.338553005,0.169424983,7.47252941,0.008246867,1.90898264,3.8,100.4227418,0.207432038,12.33511135,0.503968846,0.15726817,1.54,0.98,0.36,293.31,Israel
23.78094887,0.051017166,4.84111166,8.834810609,3.991749474,0.856,4.294921875,0.050249345,0.278788731,0.755530337,0.000613121,2.02,2.47,0.35,301.74,Chad
9.42094611,0.061422077,3.71929598,1.540407569,3.497191322,13.19,2.835497836,0.161699253,0.648940556,0.186437579,0.001536098,2.68,1.02,0.5,294.75,Zambia
4.567851183,0.146013434,8.01128483,0.145433815,0.987284203,8.27,3.139527187,1.467548014,5.153467479,0.049111016,0.047597015,2.67,0.94,0.58,296.87,Brazil
0.37593985,0.470652536,2.3197093,0.079765848,4.967022534,0.846,300.8965517,0.10552968,27.62049227,1.553764848,0.045248869,0.39,1.96,0.12,300.3,Qatar
4.651784892,0.543726935,6.16035938,0.0143728,-0.735282284,6.88,45.84078646,0.484224882,2.481651696,4.012032958,0.036942924,1.65,0.63,0.49,285.91,Bulgaria
43.17569289,0.130618882,7.2952776,4.61367538,2.547103956,3.085,1.495726496,0.042770175,0.637572463,0.239531471,0.346147722,3.94,1.46,0.61,300.34,Guinea-Bissau
2.651180796,0.277518055,9.12415695,0.012476546,0.375411415,6.13,20.02123301,0.259570845,1.287648983,1.327528374,0.200318328,1.77,0.7,0.5,288.87,Portugal
3.950872086,0.322928304,7.0073576,0.039000852,1.291279798,6.35,44.85399092,0.062275054,6.80457348,0.952174445,0.211161388,1.57,0.73,0.32,287.32,Lebanon
5.265764844,0.17248584,2.78068876,0.882747343,2.555918598,20.732,0.502166065,6.058263006,8.071117562,0.000799688,0.077246042,4.03,0.49,0.56,297.99,Gabon
41.24996386,0.073824858,4.46897745,3.168521268,2.850296778,2.311,28.52212955,0.01352059,0.215583784,1.614331855,0.031162939,2.53,0.95,0.46,291.6,Ethiopia
6.735462172,0.088545713,8.07319641,0.035003652,0.309530574,6.55,9.786096257,3.171521573,18.78239367,0.25281955,0.002694282,2.52,0.52,0.65,290.79,Uruguay
41.62798873,0.065632953,2.10873103,0.656007625,0.584181978,0.682,5.801501397,0.002949512,0.398738338,2.930363319,0.104097092,2.9,0.87,0.47,297.77,Myanmar
2.414186074,0.550854225,8.07959366,0.29247767,0.972003982,24.02,60.99903939,1.161010632,1.88525347,2.320968648,0.004286856,1.54,1.02,0.39,291.34,South Africa
2.812451695,0.799257666,7.12327909,0.363276026,0.885660412,20.217,41.45323776,0.163012218,1.345655845,1.643094199,0.004081091,1.96,0.74,0.41,289.98,South Africa
2.429630838,0.34539452,7.93957281,0.013307106,0.064066202,6.01,6.189767861,0.411571588,1.053725458,0.12106126,0.058943089,2.14,0.33,0.55,282.94,Slovenia
1.844881932,0.26483398,6.95228958,0.054491434,0.855564799,16.09,29.66101695,0.544275209,2.033152355,0.313595311,0.247751881,1.61,0.78,0.35,292.71,Cyprus
0.274789045,0.426084312,4.30853891,0.039365571,2.954757119,1.178,159.0673981,0.054927093,7.956560681,29.31593832,0.348837209,0.37,1.28,0.23,298.99,Bahrain
18.38933234,0.121427731,6.11905028,0.007388377,-0.426007367,11.47,6.796875,0.658078145,1.579247376,0.366699314,0.073253833,2.1,0.57,0.53,287.31,Albania
8.875307495,0.869294012,6.3461585,0.021223982,-0.732800944,7.18,19.53874061,0.046121019,2.104625893,4.086085716,0.021813868,1.83,0.45,0.4,282.37,Ukraine
5.484695931,0.155650826,4.72216797,0.271683278,1.196044004,7.61,39.55331412,0.251701514,3.665484744,3.045777226,0.146150679,2.88,0.89,0.61,298.26,Dominican Republic
6.99873377,0.221559767,9.41819859,0.121706897,1.15305928,7.18,10.45666408,3.382601791,10.09877913,0.830286388,0.007979674,1.96,0.84,0.49,290.53,Argentina
1.8389379,0.315719798,6.99706697,0.009296011,1.82675241,8.48,115.6069364,0.191602393,11.23391241,0.95024537,0.153221011,1.45,1.09,0.32,294.42,Israel
2.507951827,0.24149795,7.9186573,0.005794941,1.851081308,8.23,47.68370825,0.608178122,3.492362983,0.893668038,0.171761177,1.35,0.71,0.38,286.67,Spain
21.85995862,0.114408035,3.35984254,6.08809214,2.749288878,3.75,9.668217054,0.086216767,0.826350586,0.166188309,0.098321733,2.76,1.76,0.39,300.03,Nigeria
13.69841428,0.170356649,3.41433048,0.353906437,0.840389268,4.25,29.69654528,0.371048582,1.306326253,2.389281127,0.401284109,4.08,0.48,0.68,298.71,Indonesia
16.25498147,0.123977618,5.26973343,2.260118599,2.960691877,2.92,25.47167589,0.086010202,0.301795176,0.893899286,0.017775334,2.34,1.01,0.46,295.03,Kenya
7.566100541,0.323947797,5.75974846,0.002281291,-0.109782323,5.65,4.604482531,1.597391136,3.573310162,0.101733718,0.013421239,2.03,0.31,0.45,280.73,Belarus
22.80833461,0.045165453,3.91046357,8.792958734,3.494449521,1.005,4.294921875,0.194230593,0.282939471,0.595548403,0.000709436,1.93,2.46,0.34,301.37,Chad
47.3152234,0.137037736,2.33031869,0.858898729,0.812150803,0.656,5.801501397,0.000893136,0.387848003,4.149020375,0.079552517,2.84,1.05,0.45,298.59,Myanmar
29.49593723,0.049463278,9.40206814,5.349289066,2.534093932,6.38,0.335648148,0.998731549,0.730043943,0.001859464,0.015748031,3.79,1.74,0.58,300.37,Central African Republic
58.93441329,0.080510428,8.28987503,2.144812485,2.364713067,3.19,0.495794393,0.145071013,0.725774441,0.005797219,0.04178273,3.9,0.67,0.64,298.77,Sierra Leone
2.334386044,0.282778066,3.08315206,0.076211475,1.288452051,4.11,90.79220779,0.768172845,2.514814945,2.361309954,0.036298568,0.72,1.78,0.21,299.61,Oman
3.955399156,0.262641534,7.06355858,0.048148258,9.226496128,8.28,54.14665801,0.127000163,7.19000819,1.196385298,0.193939394,1.58,0.76,0.31,287.36,Lebanon
28.873304,0.069606657,4.07199907,2.355171901,2.640040244,4.912,17.42407431,0.002639747,0.175972529,2.215371159,0.026104418,2.22,0.77,0.49,294.15,Malawi
21.1916854,0.213367816,5.21024704,0.166276905,1.863677363,13.119,75.07916612,0.006033162,0.360729351,47.66476535,0.025042808,1.94,0.9,0.29,284.9,Tajikistan
16.25243231,0.213468782,3.68148756,3.118157696,2.380076338,5.574,10.12998405,0.019059102,0.679656006,1.290951755,0.005682464,1.43,1.97,0.34,300.74,Senegal
8.262291704,0.394806563,2.78692698,0.077784739,2.303363822,3.53,2.992550607,0.616316921,1.993474226,0.031414167,0.826977984,4.23,0.62,0.7,299.15,Malaysia
2.371382259,0.270463109,7.86693573,0.013050663,0.148916429,9.21,36.76356041,0.145322065,2.065791894,0.506609058,0.17069338,1.74,0.49,0.51,287.31,Italy
76.5335872,0.150703282,3.51406956,4.374423797,2.941368498,2.2,0.242427536,0.00109228,0.807435791,0.003936058,0.145871827,4.42,0.49,0.57,297.82,Liberia
1.815913186,0.2761195,8.54080105,0.011912442,0.903875535,5.86,6.373901285,0.632127664,1.102297812,0.114238776,0.081424367,2.36,0.39,0.57,283.98,Slovenia
57.14009071,0.188426476,2.14881992,0.861973502,1.040921608,0.656,5.801501397,4.11E-06,0.373777338,6.761310187,0.058049182,2.99,0.92,0.45,297.98,Myanmar
1.819547455,0.356958592,7.14622402,0.018353727,2.014058394,12.89,133.1636615,0.058512317,10.53402537,1.718837096,0.14920071,1.61,0.93,0.35,292.95,Israel
9.98677368,0.377013282,3.07041144,0.058159792,2.176089804,3.23,3.032604588,0.67546977,2.160556258,0.028743335,0.843510806,4.09,0.42,0.7,298.43,Malaysia
20.84429315,0.102285695,3.39035821,1.025803184,2.339383259,5.106,6.314734089,0.215573347,1.209895914,0.135601795,0.199962727,3.49,1,0.53,299.94,Ghana
6.514356254,0.16595596,8.60625362,0.090472534,0.389311894,3.84,4.733298676,0.068339458,2.047572608,0.167329006,0.161638793,3.29,1.08,0.66,299.64,El Salvador
0.68641478,0.182568645,10.77388,0.00905082,0.579446242,8.48,49.06633907,0.228433413,46.08097928,0.287526292,0.016942771,1.66,0.34,0.61,284.08,Belgium
9.126508259,0.223719333,6.72399378,0.156174232,1.483598602,3.48,6.782352941,0.709539647,1.721903155,0.224059007,0.258812785,2.88,0.39,0.54,294.3,Ecuador
7.144479446,0.357349167,7.10940313,2.201394343,2.163267473,4.994,32.28266992,0.442345137,0.484869183,5.002453515,0.00617284,1.55,1.08,0.4,293.96,Zimbabwe
6.930957055,0.361208665,3.148753712,0.587786305,3.184017345,8.842,90.07742777,0.001720191,2.179650238,112.6707994,0.02237927,1.1,2.3,0.25,295.07,Iraq
2.23397839,0.560103489,8.05304241,0.370055444,2.074016859,22.87,59.75024015,1.127174315,1.843170704,2.241708607,0.004286856,1.7,1.1,0.39,291.53,South Africa
1.388176456,0.226749048,7.12200594,0.00882541,1.919543799,5.89,102.1482184,0.197595357,11.66464032,0.631349639,0.180769946,1.5,0.96,0.36,293.2,Israel
18.43261618,0.07817112,3.75722051,1.4022431,1.625856056,16.298,13.27474353,0.021874736,0.836581021,1.229968369,0.15819209,2.87,0.71,0.61,297.7,Haiti
18.05301294,0.077514745,3.30554652,1.440947062,1.664485533,14.42,12.94759883,0.019285563,0.743314389,1.279974386,0.167664671,3.26,0.73,0.61,298.05,Haiti
4.124271438,0.266780659,2.69039416,0.529186729,4.488463918,7.96,61.37351525,0.091059275,2.271394923,36.73453779,0.029176635,1.05,2.32,0.22,294.92,Iraq
0.23457255,0.13134715,5.13535357,0.009375146,2.430976418,5.52,3.781094527,0.420328551,9.783996549,0.003254456,0.011848305,1.83,0.31,0.57,282.93,Luxembourg
52.93994507,0.077033416,10.94337559,4.592985626,2.786073053,4.175,0.495794393,0.006504018,0.635483449,0.0081363,0.038164249,4.15,0.59,0.64,298.8,Sierra Leone
4.957830803,0.220658943,3.1629262,1.026025866,3.095609773,18.272,0.502166065,0.958839204,5.150818059,0.001097337,0.08085947,4.25,0.5,0.56,297.68,Gabon
10.98801904,0.660561226,2.6652894,0.09654963,0.87542728,7.99,49.34864208,0.485324984,1.091568886,89.1593366,0.046856927,1.81,0.64,0.45,286.23,Azerbaijan
27.81060182,0.586827536,5.71896601,0.092902005,1.561904333,4.86,144.2946818,0.386174254,1.038735984,205.9711001,0.014684757,1.64,1.24,0.31,288.43,Uzbekistan
2.367353331,0.222400266,9.80534649,0.012969601,0.460723773,8.19,8.486127579,5.113155762,5.722689076,0.051121434,0.001505424,1.78,0.23,0.43,279.72,Finland
5.227288926,0.125048559,4.23948717,0.247809468,1.074974829,6.18,39.55331412,0.353895915,4.502971605,2.427579084,0.146150679,2.92,0.83,0.63,298.17,Dominican Republic
28.96924748,0.049501014,6.6959095,2.198752554,2.90711158,3.491,5.82799634,0.027703005,0.248408279,0.038202727,0.153150017,3.86,0.71,0.65,295.04,Uganda
26.6894285,0.17689425,2.93478227,2.981668429,3.177348171,0.832,0.975243811,0.017586714,0.681887751,0.021783326,0.080367394,3.59,1.55,0.47,300.88,Benin
9.83116886,0.144091504,2.71314979,1.613474324,3.586211007,9.586,1.871883289,0.992066266,1.789322474,0.003960211,0.005282726,2.59,1.18,0.44,295.95,Angola
4.053153474,0.290641727,7.45653582,0.009926712,-0.701382098,7.57,42.05041023,0.911170545,2.895446223,2.942684346,0.028082055,1.84,0.55,0.51,285.65,Bulgaria
1,0.038564057,1,6.102549387,1.812821049,19.161,24.52774059,0.069424144,0.711098183,29.16824009,0.000567859,1.96,1.28,0.38,299.72,Somalia
9.205923017,0.261331702,6.24453449,0.096501273,1.120928168,15.16,92.02447757,0.62505427,2.130478337,6.839452825,0.238661786,0.98,1,0.29,291.14,Tunisia
4.040907239,0.288869085,7.49168301,0.009749452,-0.730443175,6.16,41.82127282,0.972845134,2.947732028,2.832464184,0.029444162,1.75,0.56,0.47,285.12,Bulgaria
4.057280028,0.229345198,6.097435,0.0351546,-2.08130509,19.48,1.621685327,2.029778165,2.109549426,0.019443351,0.003878116,2.51,0.25,0.4,278.91,Latvia
0.034607601,0.107880725,3.15792179,0.007908735,2.084902456,3.89,187.639,0.009642556,inf,0.803590422,0.136986302,3.16,0.53,0.5,299.56,Singapore
20.17487216,0.256579829,2.13526058,1.164218282,3.086113991,2.326,0.132242833,0.072960195,0.150152395,0.001381629,0.588235294,3.83,0.35,0.67,295.53,Papua New Guinea
31.36847203,0.095634263,4.65263557,1.113230934,2.169616303,8.082,0.833333333,0.019797085,0.400933021,0.008349146,0.393939394,3.51,0.6,0.63,296.59,Comoros
51.79229087,0.090686976,19.72741699,3.032869719,2.49317673,4.68,0.495794393,0.061228812,0.678753693,0.005262479,0.04178273,3.9,0.64,0.62,298.55,Sierra Leone
8.724831864,0.880135461,3.47096992,0.105818652,-0.170069526,10.43,28.89042996,0.182808742,1.281594378,8.976598145,0.000586986,1.9,0.51,0.25,278.15,Kazakhstan
24.73499126,0.168553064,4.25775146,6.312919696,2.695925823,3.803,9.109457364,0.034991067,0.665084836,0.215037046,0.092311638,2.64,2,0.39,300.68,Nigeria
1.605644387,0.114465983,11.44077206,0.013215599,0.35556924,10.35,24.61349908,0.641831121,3.915212583,0.162043526,0.034333673,1.65,0.45,0.58,285.52,France
9.113363845,0.32243939,3.51276922,0.048011411,1.587439804,3.16,3.152766532,0.622079499,2.694126339,0.024090615,0.865037907,4.06,0.43,0.71,298.63,Malaysia
19.02212664,0.147252236,6.54604626,0.011644649,-0.091972294,13.62,6.556490385,0.595018474,1.462023291,0.362344753,0.071703451,1.87,0.63,0.52,286.85,Albania
1.98017136,0.198389379,8.4630394,0.008084118,0.073197207,8,5.999323868,0.736397068,1.174858634,0.094797817,0.086577703,1.98,0.37,0.6,284.15,Slovenia
